order_id (unique),product_id,column3,store_id,order_date_2,sales,revenue,stock,price,promo_type_1,promo_bin_1,promo_type_2,promo_bin_2,promo_discount_2
4281,P0655,,S0094,06-Apr-17,0 sales,0,1,49.9,PR14,,PR03,,NA
4282,P0242,,S0058,06-Apr-17,0 sales,0,6,12.9,PR10,verylow,PR03,,NA
4283,P0574,,S0104,06-Apr-17,0 sales,0,1,1.6,PR14,,PR03,,NA
4284,P0185,,S0073,06-Apr-17,1 sales,0.75,3,0.75,PR14,,PR03,,NA
4285,P0079,,S0070,06-Apr-17,0 sales,0,9,2.25,PR14,,PR03,,NA
4286,P0197,,S0050,06-Apr-17,0 sales,0,10,3.5,PR14,,PR03,,NA
4287,P0110,,S0085,06-Apr-17,2 sales,5.46,40,2.95,PR14,,PR03,,NA
4288,P0747,,S0060,06-Apr-17,0 sales,0,6,13.25,PR14,,PR03,,NA
4289,P0046,,S0117,06-Apr-17,0 sales,0,8,34.5,PR14,,PR03,,NA
4290,P0737,,S0001,06-Apr-17,0 sales,0,9,9.95,PR14,,PR03,,NA
4291,P0333,,S0016,06-Apr-17,0 sales,0,11,1.85,PR14,,PR03,,NA
4292,P0572,,S0143,06-Apr-17,0 sales,0,28,1,PR14,,PR03,,NA
4293,P0195,,S0038,06-Apr-17,0 sales,0,41,4.5,PR03,verylow,PR03,,NA
4294,P0024,,S0110,06-Apr-17,0 sales,0,5,1.9,PR14,,PR03,,NA
4295,P0450,,S0062,06-Apr-17,0 sales,0,8,11.9,PR14,,PR03,,NA
4296,P0459,,S0115,06-Apr-17,0 sales,0,62,3.35,PR14,,PR03,,NA
4297,P0060,,S0026,06-Apr-17,0 sales,0,3,16.9,PR10,low,PR03,,NA
4298,P0131,,S0083,06-Apr-17,0 sales,0,5,2.25,PR14,,PR03,,NA
4299,P0229,,S0001,06-Apr-17,0 sales,0,5,7.95,PR14,,PR03,,NA
4300,P0060,,S0018,06-Apr-17,1 sales,10.93,3,16.9,PR10,low,PR03,,NA
4301,P0406,,S0087,06-Apr-17,0 sales,0,23,9.95,PR14,,PR03,,NA
4302,P0148,,S0026,06-Apr-17,0 sales,0,9,5.75,PR10,low,PR03,,NA
4303,P0399,,S0012,06-Apr-17,0 sales,0,12,4.5,PR14,,PR03,,NA
4304,P0438,,S0086,06-Apr-17,0 sales,0,16,0.25,PR14,,PR03,,NA
4305,P0390,,S0043,06-Apr-17,0 sales,0,11,11.9,PR14,,PR03,,NA
4306,P0340,,S0110,06-Apr-17,0 sales,0,10,34.9,PR14,,PR03,,NA
4307,P0732,,S0097,07-Apr-17,0 sales,0,12,8.95,PR05,verylow,PR03,,NA
4308,P0699,,S0126,07-Apr-17,0 sales,0,2,9,PR14,,PR03,,NA
4309,P0206,,S0054,07-Apr-17,0 sales,0,11,1.75,PR14,,PR03,,NA
4310,P0718,,S0067,07-Apr-17,3 sales,36.11,7,13,PR14,,PR03,,NA
4311,P0125,,S0116,07-Apr-17,0 sales,0,4,2.95,PR14,,PR03,,NA
4312,P0330,,S0074,07-Apr-17,0 sales,0,2,2,PR14,,PR03,,NA
4313,P0150,,S0012,07-Apr-17,0 sales,0,6,12.99,PR14,,PR03,,NA
4314,P0131,,S0018,07-Apr-17,0 sales,0,33,2.25,PR14,,PR03,,NA
4315,P0011,,S0001,07-Apr-17,0 sales,0,7,49.9,PR14,,PR03,,NA
4316,P0718,,S0043,07-Apr-17,0 sales,0,26,13,PR14,,PR03,,NA
4317,P0175,,S0025,07-Apr-17,0 sales,0,15,5.5,PR14,,PR03,,NA
4318,P0226,,S0097,07-Apr-17,0 sales,0,10,1.7,PR03,verylow,PR03,,NA
4319,P0399,,S0031,07-Apr-17,0 sales,0,15,4.5,PR14,,PR03,,NA
4320,P0681,,S0052,07-Apr-17,0 sales,0,2,9.9,PR14,,PR03,,NA
4321,P0602,,S0106,07-Apr-17,0 sales,0,6,9.9,PR14,,PR03,,NA
4322,P0747,,S0133,07-Apr-17,0 sales,0,3,13.25,PR14,,PR03,,NA
4323,P0569,,S0119,07-Apr-17,1 sales,2.5,13,2.7,PR14,,PR03,,NA
4324,P0125,,S0132,07-Apr-17,1 sales,2.73,64,2.95,PR14,,PR03,,NA
4325,P0054,,S0110,07-Apr-17,0 sales,0,6,3.95,PR14,,PR03,,NA
4326,P0664,,S0122,07-Apr-17,0 sales,0,8,1.25,PR14,,PR03,,NA
4327,P0206,,S0033,07-Apr-17,0 sales,0,20,1.75,PR14,,PR03,,NA
4328,P0640,,S0055,07-Apr-17,0 sales,0,3,27.9,PR14,,PR03,,NA
4329,P0242,,S0139,07-Apr-17,0 sales,0,6,12.9,PR10,verylow,PR03,,NA
4330,P0694,,S0138,07-Apr-17,0 sales,0,4,6.55,PR14,,PR03,,NA
4331,P0351,,S0102,07-Apr-17,0 sales,0,10,53.9,PR14,,PR03,,NA
4332,P0453,,S0141,07-Apr-17,0 sales,0,52,3.95,PR14,,PR03,,NA
4333,P0015,,S0038,07-Apr-17,0 sales,0,8,2.85,PR14,,PR03,,NA
4334,P0427,,S0095,07-Apr-17,0 sales,0,11,2.45,PR14,,PR03,,NA
4335,P0459,,S0070,07-Apr-17,0 sales,0,12,3.35,PR14,,PR03,,NA
4336,P0707,,S0026,07-Apr-17,0 sales,0,4,8.85,PR14,,PR03,,NA
4337,P0514,,S0126,07-Apr-17,0 sales,0,3,8.9,PR14,,PR03,,NA
4338,P0297,,S0108,07-Apr-17,0 sales,0,9,14.95,PR14,,PR03,,NA
4339,P0206,,S0002,07-Apr-17,0 sales,0,21,1.75,PR14,,PR03,,NA
4340,P0534,,S0127,07-Apr-17,0 sales,0,2,2,PR14,,PR03,,NA
4341,P0448,,S0022,07-Apr-17,0 sales,0,30,4.05,PR14,,PR03,,NA
4342,P0454,,S0051,07-Apr-17,1 sales,1.94,16,2.1,PR14,,PR03,,NA
4343,P0226,,S0055,07-Apr-17,0 sales,0,5,1.7,PR03,verylow,PR03,,NA
4344,P0333,,S0065,07-Apr-17,2 sales,3.61,12,1.95,PR14,,PR03,,NA
4345,P0131,,S0099,07-Apr-17,0 sales,0,24,2.25,PR14,,PR03,,NA
4346,P0170,,S0095,07-Apr-17,0 sales,0,2,74.9,PR14,,PR03,,NA
4347,P0129,,S0094,07-Apr-17,0 sales,0,6,24.95,PR14,,PR03,,NA
4348,P0506,,S0031,07-Apr-17,0 sales,0,7,6.5,PR14,,PR03,,NA
4349,P0500,,S0105,07-Apr-17,0 sales,0,19,7.95,PR14,,PR03,,NA
4350,P0587,,S0083,07-Apr-17,0 sales,0,15,3.99,PR14,,PR03,,NA
4351,P0399,,S0104,07-Apr-17,0 sales,0,7,4.5,PR14,,PR03,,NA
4352,P0165,,S0070,08-Apr-17,0 sales,0,8,1.4,PR14,,PR03,,NA
4353,P0325,,S0122,08-Apr-17,0 sales,0,10,9.35,PR14,,PR03,,NA
4354,P0483,,S0058,08-Apr-17,0 sales,0,5,10,PR14,,PR03,,NA
4355,P0185,,S0023,08-Apr-17,1 sales,0.75,3,0.75,PR14,,PR03,,NA
4356,P0079,,S0087,08-Apr-17,0 sales,0,9,2,PR07,verylow,PR03,,NA
4357,P0283,,S0018,08-Apr-17,0 sales,0,12,23.5,PR14,,PR03,,NA
4358,P0171,,S0135,08-Apr-17,0 sales,0,15,11.9,PR14,,PR03,,NA
4359,P0499,,S0131,08-Apr-17,0 sales,0,15,0.75,PR14,,PR03,,NA
4360,P0527,,S0045,08-Apr-17,0 sales,0,18,1.39,PR05,low,PR03,,NA
4361,P0035,,S0140,08-Apr-17,1 sales,2.73,26,2.95,PR14,,PR03,,NA
4362,P0400,,S0014,08-Apr-17,0 sales,0,4,7.5,PR14,,PR03,,NA
4363,P0129,,S0033,08-Apr-17,0 sales,0,3,29.95,PR14,,PR03,,NA
4364,P0261,,S0102,08-Apr-17,1 sales,4.4,5,4.75,PR14,,PR03,,NA
4365,P0205,,S0026,08-Apr-17,0 sales,0,5,13.9,PR14,,PR03,,NA
4366,P0261,,S0058,08-Apr-17,0 sales,0,10,4.75,PR14,,PR03,,NA
4367,P0171,,S0043,08-Apr-17,0 sales,0,8,11.9,PR14,,PR03,,NA
4368,P0614,,S0137,08-Apr-17,0 sales,0,5,15.9,PR14,,PR03,,NA
4369,P0260,,S0052,08-Apr-17,0 sales,0,12,16.5,PR14,,PR03,,NA
4370,P0116,,S0103,08-Apr-17,0 sales,0,34,0.8,PR14,,PR03,,NA
4371,P0282,,S0010,08-Apr-17,4 sales,6.44,7,1.9,PR14,,PR03,,NA
4372,P0071,,S0050,08-Apr-17,0 sales,0,2,9.45,PR14,,PR03,,NA
4373,P0402,,S0022,08-Apr-17,0 sales,0,4,7.75,PR14,,PR03,,NA
4374,P0671,,S0113,08-Apr-17,0 sales,0,7,3.25,PR14,,PR03,,NA
4375,P0171,,S0077,08-Apr-17,0 sales,0,4,11.9,PR14,,PR03,,NA
4376,P0639,,S0004,08-Apr-17,0 sales,0,3,8.95,PR14,,PR03,,NA
4377,P0201,,S0031,08-Apr-17,1 sales,12.63,8,14.9,PR14,,PR03,,NA
4378,P0456,,S0050,08-Apr-17,0 sales,0,2,31.9,PR14,,PR03,,NA
4379,P0267,,S0056,08-Apr-17,0 sales,0,15,4,PR10,low,PR03,,NA
4380,P0201,,S0065,08-Apr-17,0 sales,0,5,14.9,PR14,,PR03,,NA
4381,P0707,,S0024,08-Apr-17,0 sales,0,4,8.85,PR14,,PR03,,NA
4382,P0035,,S0130,08-Apr-17,1 sales,2.73,3,2.95,PR14,,PR03,,NA
4383,P0427,,S0013,08-Apr-17,2 sales,4.06,9,2.19,PR14,,PR03,,NA
4384,P0198,,S0051,08-Apr-17,2 sales,0.93,321,0.5,PR14,,PR03,,NA
4385,P0611,,S0045,08-Apr-17,0 sales,0,2,15,PR14,,PR03,,NA
4386,P0296,,S0070,08-Apr-17,3 sales,2.08,16,0.75,PR14,,PR03,,NA
4387,P0533,,S0031,08-Apr-17,0 sales,0,15,7.75,PR14,,PR03,,NA
4388,P0511,,S0095,08-Apr-17,0 sales,0,3,31.25,PR14,,PR03,,NA
4389,P0201,,S0004,08-Apr-17,1 sales,12.63,1,14.9,PR14,,PR03,,NA
4390,P0417,,S0055,08-Apr-17,0 sales,0,1,7.9,PR14,,PR03,,NA
4391,P0718,,S0140,08-Apr-17,0 sales,0,4,13,PR14,,PR03,,NA
4392,P0747,,S0133,08-Apr-17,0 sales,0,3,13.25,PR14,,PR03,,NA
4393,P0458,,S0056,08-Apr-17,0 sales,0,16,4.25,PR14,,PR03,,NA
4394,P0015,,S0050,08-Apr-17,0 sales,0,9,2.85,PR14,,PR03,,NA
4395,P0726,,S0108,08-Apr-17,1 sales,0.93,14,1,PR14,,PR03,,NA
4396,P0614,,S0104,09-Apr-17,1 sales,10.08,5,11.9,PR14,,PR03,,NA
4397,P0233,,S0123,09-Apr-17,0 sales,0,12,39.9,PR14,,PR03,,NA
4398,P0436,,S0086,09-Apr-17,0 sales,0,3,3.5,PR14,,PR03,,NA
4399,P0185,,S0077,09-Apr-17,0 sales,0,6,0.75,PR14,,PR03,,NA
4400,P0665,,S0097,09-Apr-17,0 sales,0,7,10.75,PR14,,PR03,,NA
4401,P0177,,S0004,09-Apr-17,0 sales,0,10,10.9,PR14,,PR03,,NA
4402,P0420,,S0102,09-Apr-17,0 sales,0,16,0.6,PR14,,PR03,,NA
4403,P0234,,S0043,09-Apr-17,0 sales,0,2,104.9,PR14,,PR03,,NA
4404,P0382,,S0110,09-Apr-17,0 sales,0,16,18.95,PR10,verylow,PR03,,NA
4405,P0536,,S0130,09-Apr-17,1 sales,2.92,0,3.15,PR14,,PR03,,NA
4406,P0177,,S0018,09-Apr-17,0 sales,0,10,10.9,PR14,,PR03,,NA
4407,P0640,,S0035,09-Apr-17,0 sales,0,2,27.9,PR05,high,PR03,,NA
4408,P0099,,S0024,09-Apr-17,0 sales,0,3,10.9,PR14,,PR03,,NA
4409,P0364,,S0012,09-Apr-17,2 sales,1.85,14,1,PR14,,PR03,,NA
4410,P0495,,S0065,09-Apr-17,1 sales,7.36,9,7.95,PR14,,PR03,,NA
4411,P0450,,S0115,09-Apr-17,0 sales,0,3,11.9,PR14,,PR03,,NA
4412,P0521,,S0132,09-Apr-17,0 sales,0,24,12,PR14,,PR03,,NA
4413,P0470,,S0001,09-Apr-17,0 sales,0,2,17.9,PR14,,PR03,,NA
4414,P0500,,S0031,09-Apr-17,0 sales,0,38,7.95,PR14,,PR03,,NA
4415,P0536,,S0023,09-Apr-17,1 sales,2.92,19,3.15,PR14,,PR03,,NA
4416,P0435,,S0039,09-Apr-17,0 sales,0,12,27.25,PR14,,PR03,,NA
4417,P0220,,S0142,09-Apr-17,0 sales,0,17,1.75,PR14,,PR03,,NA
4418,P0261,,S0137,09-Apr-17,1 sales,4.4,4,4.75,PR14,,PR03,,NA
4419,P0018,,S0074,09-Apr-17,1 sales,2.08,11,2.25,PR14,,PR03,,NA
4420,P0436,,S0008,09-Apr-17,1 sales,3.24,24,3.5,PR14,,PR03,,NA
4421,P0654,,S0020,09-Apr-17,0 sales,0,7,9.95,PR14,,PR03,,NA
4422,P0438,,S0108,09-Apr-17,12 sales,2.78,25,0.25,PR14,,PR03,,NA
4423,P0296,,S0052,09-Apr-17,0 sales,0,5,0.75,PR14,,PR03,,NA
4424,P0345,,S0055,09-Apr-17,0 sales,0,18,3.5,PR14,,PR03,,NA
4425,P0436,,S0043,09-Apr-17,1 sales,3.24,13,3.5,PR14,,PR03,,NA
4426,P0079,,S0126,09-Apr-17,1 sales,1.85,38,2,PR07,verylow,PR03,,NA
4427,P0543,,S0002,09-Apr-17,0 sales,0,46,2.45,PR03,verylow,PR03,,NA
4428,P0062,,S0132,09-Apr-17,0 sales,0,5,24.9,PR03,verylow,PR03,,NA
4429,P0125,,S0020,09-Apr-17,3 sales,8.19,20,2.95,PR14,,PR03,,NA
4430,P0011,,S0013,09-Apr-17,0 sales,0,3,49.9,PR14,,PR03,,NA
4431,P0110,,S0125,09-Apr-17,1 sales,2.73,8,2.95,PR14,,PR03,,NA
4432,P0608,,S0115,09-Apr-17,0 sales,0,13,9.9,PR14,,PR03,,NA
4433,P0364,,S0031,09-Apr-17,6 sales,5.56,188,1,PR14,,PR03,,NA
4434,P0569,,S0126,09-Apr-17,1 sales,2.5,42,2.7,PR14,,PR03,,NA
4435,P0506,,S0045,09-Apr-17,0 sales,0,6,6.5,PR14,,PR03,,NA
4436,P0258,,S0062,09-Apr-17,0 sales,0,11,7.1,PR03,verylow,PR03,,NA
4437,P0260,,S0088,10-Apr-17,0 sales,0,5,16.5,PR14,,PR03,,NA
4438,P0183,,S0108,10-Apr-17,0 sales,0,3,6.25,PR05,moderate,PR03,,NA
4439,P0169,,S0002,10-Apr-17,1 sales,3.17,7,4.99,PR05,low,PR03,,NA
4440,P0500,,S0033,10-Apr-17,1 sales,7.36,40,7.95,PR14,,PR03,,NA
4441,P0397,,S0094,10-Apr-17,0 sales,0,1,11.9,PR14,,PR03,,NA
4442,P0237,,S0049,10-Apr-17,0 sales,0,10,59.9,PR14,,PR03,,NA
4443,P0499,,S0108,10-Apr-17,3 sales,2.08,17,0.75,PR14,,PR03,,NA
4444,P0376,,S0031,10-Apr-17,0 sales,0,9,4.95,PR14,,PR03,,NA
4445,P0275,,S0097,10-Apr-17,1 sales,2.27,40,2.45,PR14,,PR03,,NA
4446,P0169,,S0104,10-Apr-17,0 sales,0,12,4.99,PR05,low,PR03,,NA
4447,P0223,,S0022,10-Apr-17,0 sales,0,9,12.25,PR14,,PR03,,NA
4448,P0130,,S0052,10-Apr-17,2 sales,16.53,3,9.75,PR14,,PR03,,NA
4449,P0370,,S0085,10-Apr-17,0 sales,0,5,5.5,PR14,,PR03,,NA
4450,P0436,,S0051,10-Apr-17,1 sales,3.24,26,3.5,PR14,,PR03,,NA
4451,P0448,,S0022,10-Apr-17,0 sales,0,30,4.05,PR14,,PR03,,NA
4452,P0402,,S0107,10-Apr-17,0 sales,0,2,7.75,PR14,,PR03,,NA
4453,P0140,,S0009,10-Apr-17,0 sales,0,4,5.5,PR14,,PR03,,NA
4454,P0332,,S0091,10-Apr-17,0 sales,0,3,37.9,PR14,,PR03,,NA
4455,P0206,,S0125,10-Apr-17,0 sales,0,16,1.75,PR14,,PR03,,NA
4456,P0663,,S0041,10-Apr-17,0 sales,0,35,4.25,PR14,,PR03,,NA
4457,P0079,,S0078,10-Apr-17,0 sales,0,33,2,PR07,verylow,PR03,,NA
4458,P0590,,S0018,10-Apr-17,11 sales,4.07,59,0.4,PR14,,PR03,,NA
4459,P0296,,S0105,10-Apr-17,1 sales,0.69,12,0.75,PR14,,PR03,,NA
4460,P0212,,S0004,10-Apr-17,0 sales,0,3,9.95,PR14,,PR03,,NA
4461,P0321,,S0144,10-Apr-17,0 sales,0,2,11.95,PR09,high,PR03,,NA
4462,P0665,,S0106,10-Apr-17,0 sales,0,2,10.75,PR14,,PR03,,NA
4463,P0572,,S0099,10-Apr-17,0 sales,0,15,1,PR14,,PR03,,NA
4464,P0718,,S0020,10-Apr-17,2 sales,24.07,28,13,PR14,,PR03,,NA
4465,P0611,,S0031,10-Apr-17,0 sales,0,4,15,PR14,,PR03,,NA
4466,P0400,,S0074,10-Apr-17,0 sales,0,4,7.5,PR14,,PR03,,NA
4467,P0602,,S0024,10-Apr-17,0 sales,0,4,9.9,PR14,,PR03,,NA
4468,P0150,,S0056,10-Apr-17,0 sales,0,6,12.99,PR14,,PR03,,NA
4469,P0227,,S0066,10-Apr-17,0 sales,0,4,8.5,PR14,,PR03,,NA
4470,P0681,,S0091,10-Apr-17,1 sales,8.39,3,9.9,PR14,,PR03,,NA
4471,P0590,,S0028,10-Apr-17,1 sales,0.46,0,NA,PR14,,PR03,,NA
4472,P0325,,S0060,10-Apr-17,0 sales,0,28,9.35,PR14,,PR03,,NA
4473,P0572,,S0086,10-Apr-17,0 sales,0,12,1,PR14,,PR03,,NA
4474,P0035,,S0088,10-Apr-17,2 sales,5.46,1,2.95,PR14,,PR03,,NA
4475,P0103,,S0143,10-Apr-17,6 sales,14.72,14,2.65,PR14,,PR03,,NA
4476,P0511,,S0120,10-Apr-17,0 sales,0,12,31.25,PR14,,PR03,,NA
4477,P0453,,S0054,10-Apr-17,0 sales,0,6,3.95,PR14,,PR03,,NA
4478,P0125,,S0140,10-Apr-17,0 sales,0,16,2.95,PR14,,PR03,,NA
4479,P0364,,S0040,10-Apr-17,14 sales,12.96,62,1,PR14,,PR03,,NA
4480,P0435,,S0026,10-Apr-17,0 sales,0,11,27.25,PR14,,PR03,,NA
4481,P0282,,S0088,10-Apr-17,0 sales,0,22,1.9,PR14,,PR03,,NA
4482,P0212,,S0108,10-Apr-17,1 sales,9.21,10,9.95,PR14,,PR03,,NA
4483,P0406,,S0027,10-Apr-17,0 sales,0,26,9.95,PR14,,PR03,,NA
4484,P0711,,S0014,10-Apr-17,4 sales,33.56,6,9.9,PR03,verylow,PR03,,NA
4485,P0206,,S0113,10-Apr-17,0 sales,0,8,1.75,PR14,,PR03,,NA
4486,P0694,,S0008,10-Apr-17,0 sales,0,8,6.55,PR14,,PR03,,NA
4487,P0175,,S0051,10-Apr-17,0 sales,0,4,5.5,PR14,,PR03,,NA
4488,P0533,,S0085,10-Apr-17,0 sales,0,4,7.75,PR14,,PR03,,NA
4489,P0172,,S0085,10-Apr-17,0 sales,0,6,3.5,PR14,,PR03,,NA
4490,P0506,,S0094,10-Apr-17,0 sales,0,2,6.5,PR14,,PR03,,NA
4491,P0671,,S0078,10-Apr-17,0 sales,0,4,3.25,PR14,,PR03,,NA
4492,P0590,,S0115,10-Apr-17,0 sales,0,78,0.5,PR14,,PR03,,NA
4493,P0671,,S0088,11-Apr-17,0 sales,0,5,3.25,PR14,,PR03,,NA
4494,P0527,,S0104,11-Apr-17,6 sales,8.11,17,1.95,PR05,low,PR03,,NA
4495,P0694,,S0140,11-Apr-17,0 sales,0,10,6.55,PR14,,PR03,,NA
4496,P0665,,S0087,11-Apr-17,0 sales,0,3,10.75,PR14,,PR03,,NA
4497,P0195,,S0040,11-Apr-17,0 sales,0,11,5.75,PR10,low,PR03,,NA
4498,P0671,,S0107,11-Apr-17,0 sales,0,7,3.25,PR14,,PR03,,NA
4499,P0237,,S0085,11-Apr-17,0 sales,0,29,59.9,PR14,,PR03,,NA
4500,P0657,,S0132,11-Apr-17,0 sales,0,6,7.9,PR14,,PR03,,NA
4501,P0024,,S0126,11-Apr-17,0 sales,0,106,1.9,PR14,,PR03,,NA
4502,P0321,,S0139,11-Apr-17,0 sales,0,1,11.95,PR09,high,PR03,,NA
4503,P0483,,S0016,11-Apr-17,0 sales,0,7,10,PR14,,PR03,,NA
4504,P0707,,S0026,11-Apr-17,0 sales,0,4,8.85,PR14,,PR03,,NA
4505,P0435,,S0078,11-Apr-17,0 sales,0,7,27.25,PR14,,PR03,,NA
4506,P0249,,S0093,11-Apr-17,0 sales,0,27,1.9,PR14,,PR03,,NA
4507,P0114,,S0137,11-Apr-17,0 sales,0,10,0.45,PR14,,PR03,,NA
4508,P0711,,S0102,11-Apr-17,3 sales,25.17,9,9.9,PR03,verylow,PR03,,NA
4509,P0260,,S0088,11-Apr-17,0 sales,0,5,16.5,PR14,,PR03,,NA
4510,P0370,,S0142,11-Apr-17,0 sales,0,10,5.5,PR14,,PR03,,NA
4511,P0234,,S0056,11-Apr-17,0 sales,0,4,104.9,PR14,,PR03,,NA
4512,P0520,,S0001,11-Apr-17,0 sales,0,6,2.95,PR14,,PR03,,NA
4513,P0163,,S0115,11-Apr-17,0 sales,0,13,10.9,PR14,,PR03,,NA
4514,P0062,,S0066,11-Apr-17,0 sales,0,11,24.9,PR03,verylow,PR03,,NA
4515,P0735,,S0137,11-Apr-17,0 sales,0,2,10.75,PR14,,PR03,,NA
4516,P0520,,S0113,11-Apr-17,0 sales,0,9,2.95,PR14,,PR03,,NA
4517,P0705,,S0087,11-Apr-17,0 sales,0,13,14.9,PR14,,PR03,,NA
4518,P0277,,S0021,11-Apr-17,0 sales,0,8,3.95,PR14,,PR03,,NA
4519,P0640,,S0108,11-Apr-17,0 sales,0,4,27.9,PR14,,PR03,,NA
4520,P0297,,S0142,11-Apr-17,0 sales,0,4,14.95,PR14,,PR03,,NA
4521,P0583,,S0097,11-Apr-17,0 sales,0,17,36.9,PR05,low,PR03,,NA
4522,P0005,,S0085,11-Apr-17,0 sales,0,16,33.9,PR14,,PR03,,NA
4523,P0015,,S0141,11-Apr-17,0 sales,0,10,2.85,PR14,,PR03,,NA
4524,P0280,,S0094,11-Apr-17,0 sales,0,5,6.99,PR05,low,PR03,,NA
4525,P0671,,S0073,11-Apr-17,0 sales,0,3,3.25,PR14,,PR03,,NA
4526,P0639,,S0032,11-Apr-17,0 sales,0,8,8.95,PR14,,PR03,,NA
4527,P0435,,S0025,11-Apr-17,0 sales,0,12,27.25,PR14,,PR03,,NA
4528,P0067,,S0050,11-Apr-17,0 sales,0,5,16.9,PR10,low,PR03,,NA
4529,P0490,,S0107,11-Apr-17,0 sales,0,4,59.5,PR14,,PR03,,NA
4530,P0664,,S0140,11-Apr-17,0 sales,0,79,1.25,PR14,,PR03,,NA
4531,P0483,,S0088,11-Apr-17,0 sales,0,3,10,PR14,,PR03,,NA
4532,P0171,,S0074,11-Apr-17,0 sales,0,6,11.9,PR14,,PR03,,NA
4533,P0665,,S0089,11-Apr-17,0 sales,0,4,10.75,PR14,,PR03,,NA
4534,P0613,,S0093,11-Apr-17,0 sales,0,1,6.45,PR14,,PR03,,NA
4535,P0735,,S0013,11-Apr-17,0 sales,0,3,10.75,PR14,,PR03,,NA
4536,P0470,,S0104,11-Apr-17,0 sales,0,13,17.9,PR14,,PR03,,NA
4537,P0361,,S0026,11-Apr-17,4 sales,43.73,0,12.9,PR14,,PR03,,NA
4538,P0035,,S0107,11-Apr-17,1 sales,2.73,8,2.95,PR14,,PR03,,NA
4539,P0689,,S0130,11-Apr-17,0 sales,0,9,28.9,PR12,high,PR03,,NA
4540,P0046,,S0025,12-Apr-17,0 sales,0,19,34.5,PR14,,PR03,,NA
4541,P0591,,S0002,12-Apr-17,0 sales,0,4,7.45,PR14,,PR03,,NA
4542,P0483,,S0097,12-Apr-17,0 sales,0,3,10,PR14,,PR03,,NA
4543,P0511,,S0110,12-Apr-17,0 sales,0,10,31.25,PR14,,PR03,,NA
4544,P0241,,S0131,12-Apr-17,1 sales,11.99,6,12.95,PR14,,PR03,,NA
4545,P0705,,S0070,12-Apr-17,0 sales,0,8,14.9,PR14,,PR03,,NA
4546,P0658,,S0040,12-Apr-17,0 sales,0,4,24.5,PR14,,PR03,,NA
4547,P0131,,S0138,12-Apr-17,0 sales,0,7,2.25,PR14,,PR03,,NA
4548,P0699,,S0106,12-Apr-17,0 sales,0,3,9,PR14,,PR03,,NA
4549,P0110,,S0091,12-Apr-17,0 sales,0,12,2.95,PR14,,PR03,,NA
4550,P0275,,S0115,12-Apr-17,0 sales,0,22,2.45,PR14,,PR03,,NA
4551,P0361,,S0051,12-Apr-17,0 sales,0,4,12.9,PR14,,PR03,,NA
4552,P0183,,S0062,12-Apr-17,0 sales,0,13,6.25,PR05,moderate,PR03,,NA
4553,P0397,,S0142,12-Apr-17,0 sales,0,76,11.9,PR14,,PR03,,NA
4554,P0585,,S0031,12-Apr-17,1 sales,11.99,3,12.95,PR14,,PR03,,NA
4555,P0348,,S0070,12-Apr-17,1 sales,2.13,5,2.3,PR12,veryhigh,PR03,,NA
4556,P0067,,S0056,12-Apr-17,0 sales,0,3,16.9,PR10,low,PR03,,NA
4557,P0219,,S0126,12-Apr-17,2 sales,13.43,9,7.25,PR14,,PR03,,NA
4558,P0551,,S0142,12-Apr-17,1 sales,1.71,10,1.85,PR14,,PR03,,NA
4559,P0348,,S0133,12-Apr-17,0 sales,0,9,2.3,PR12,veryhigh,PR03,,NA
4560,P0400,,S0050,12-Apr-17,0 sales,0,3,7.5,PR14,,PR03,,NA
4561,P0681,,S0078,12-Apr-17,1 sales,8.39,1,9.9,PR14,,PR03,,NA
4562,P0275,,S0065,12-Apr-17,0 sales,0,17,2.45,PR14,,PR03,,NA
4563,P0015,,S0063,12-Apr-17,0 sales,0,9,2.85,PR14,,PR03,,NA
4564,P0406,,S0123,12-Apr-17,0 sales,0,14,9.95,PR14,,PR03,,NA
4565,P0642,,S0015,12-Apr-17,0 sales,0,6,2.5,PR14,,PR03,,NA
4566,P0639,,S0072,12-Apr-17,1 sales,6.47,0,NA,PR14,,PR03,,NA
4567,P0473,,S0040,12-Apr-17,0 sales,0,12,29.9,PR14,,PR03,,NA
4568,P0671,,S0108,12-Apr-17,0 sales,0,6,3.25,PR14,,PR03,,NA
4569,P0699,,S0020,12-Apr-17,0 sales,0,2,9,PR14,,PR03,,NA
4570,P0073,,S0065,12-Apr-17,0 sales,0,47,5.95,PR14,,PR03,,NA
4571,P0125,,S0012,12-Apr-17,1 sales,2.73,103,2.95,PR14,,PR03,,NA
4572,P0651,,S0107,12-Apr-17,0 sales,0,4,8.25,PR14,,PR03,,NA
4573,P0060,,S0027,12-Apr-17,0 sales,0,2,16.9,PR10,low,PR03,,NA
4574,P0543,,S0091,12-Apr-17,0 sales,0,24,2.45,PR03,verylow,PR03,,NA
4575,P0427,,S0130,12-Apr-17,1 sales,2.03,11,2.19,PR14,,PR03,,NA
4576,P0356,,S0038,12-Apr-17,0 sales,0,31,2.5,PR14,,PR03,,NA
4577,P0587,,S0055,12-Apr-17,0 sales,0,19,3.99,PR14,,PR03,,NA
4578,P0283,,S0133,12-Apr-17,0 sales,0,15,23.5,PR14,,PR03,,NA
4579,P0046,,S0105,12-Apr-17,0 sales,0,4,34.5,PR14,,PR03,,NA
