order_id,product_id,store_id,order_date_2,sales,revenue,stock,price,promo_type_1,promo_bin_1,promo_type_2,promo_bin_2,promo_discount_2
22825,P0018,S0028,24-Mar-18,0,0,89,NA,PR14,,PR03,,NA
22826,P0402,S0085,24-Mar-18,6,39.41,3,7.75,PR14,,PR03,,NA
22827,P0079,S0025,24-Mar-18,0,0,2,2.6,PR14,,PR03,,NA
22828,P0436,S0085,24-Mar-18,0,0,33,3.75,PR14,,PR03,,NA
22829,P0509,S0013,24-Mar-18,0,0,12,11.5,PR14,,PR03,,NA
22830,P0543,S0084,24-Mar-18,0,0,2,2.75,PR14,,PR03,,NA
22831,P0376,S0001,24-Mar-18,0,0,13,4.95,PR14,,PR03,,NA
22832,P0283,S0005,24-Mar-18,0,0,6,25.9,PR14,,PR03,,NA
22833,P0663,S0139,24-Mar-18,2,8.8,8,4.75,PR06,verylow,PR03,,NA
22834,P0688,S0048,24-Mar-18,0,0,12,NA,PR14,,PR03,,NA
22835,P0241,S0023,24-Mar-18,0,0,4,12.95,PR14,,PR03,,NA
22836,P0341,S0023,24-Mar-18,0,0,10,35.95,PR14,,PR03,,NA
22837,P0100,S0095,24-Mar-18,0,0,7,5.9,PR14,,PR03,,NA
22838,P0226,S0056,24-Mar-18,0,0,3,1.9,PR14,,PR03,,NA
22839,P0747,S0105,24-Mar-18,0,0,3,15.9,PR14,,PR03,,NA
22840,P0333,S0036,24-Mar-18,0,0,12,2,PR14,,PR03,,NA
22841,P0211,S0038,24-Mar-18,0,0,11,10.95,PR14,,PR03,,NA
22842,P0129,S0021,24-Mar-18,0,0,3,26.95,PR14,,PR03,,NA
22843,P0129,S0016,24-Mar-18,1,21.99,3,25.95,PR14,,PR03,,NA
22844,P0350,S0131,24-Mar-18,0,0,4,3.65,PR14,,PR03,,NA
22845,P0113,S0066,25-Mar-18,0,0,25,29.9,PR03,verylow,PR03,,NA
22846,P0116,S0074,25-Mar-18,5,5.32,25,1.15,PR14,,PR03,,NA
22847,P0141,S0102,25-Mar-18,0,0,18,2.25,PR05,verylow,PR03,,NA
22848,P0584,S0023,25-Mar-18,1,11.78,7,13.9,PR14,,PR03,,NA
22849,P0681,S0088,25-Mar-18,0,0,9,11.9,PR14,,PR03,,NA
22850,P0660,S0022,25-Mar-18,0,0,7,5.95,PR10,verylow,PR03,,NA
22851,P0695,S0094,25-Mar-18,1,5.51,3,5.95,PR14,,PR03,,NA
22852,P0587,S0118,25-Mar-18,0,0,2,3.95,PR14,,PR03,,NA
22853,P0212,S0056,25-Mar-18,0,0,5,10.75,PR14,,PR03,,NA
22854,P0613,S0142,25-Mar-18,0,0,9,7.95,PR14,,PR03,,NA
22855,P0325,S0112,25-Mar-18,0,0,20,NA,PR14,,PR03,,NA
22856,P0141,S0082,25-Mar-18,0,0,22,2.25,PR05,verylow,PR03,,NA
22857,P0628,S0026,25-Mar-18,0,0,23,5.9,PR14,,PR03,,NA
22858,P0704,S0049,25-Mar-18,0,0,9,2.45,PR05,low,PR03,,NA
22859,P0332,S0043,25-Mar-18,0,0,12,37.9,PR10,moderate,PR03,,NA
22860,P0208,S0048,25-Mar-18,0,0,73,NA,PR14,,PR03,,NA
22861,P0704,S0125,25-Mar-18,0,0,5,2.45,PR05,low,PR03,,NA
22862,P0017,S0137,25-Mar-18,2,3.61,25,1.95,PR14,,PR03,,NA
22863,P0689,S0140,25-Mar-18,0,0,9,29.9,PR14,,PR03,,NA
22864,P0070,S0070,25-Mar-18,0,0,5,8.5,PR05,low,PR03,,NA
22865,P0055,S0035,25-Mar-18,1,3.66,29,3.95,PR14,,PR03,,NA
22866,P0405,S0038,25-Mar-18,2,33.73,30,19.9,PR14,,PR03,,NA
22867,P0446,S0055,25-Mar-18,1,5.89,7,5.95,PR14,,PR03,,NA
22868,P0212,S0062,25-Mar-18,1,9.95,8,10.75,PR14,,PR03,,NA
22869,P0602,S0094,25-Mar-18,0,0,7,11.9,PR14,,PR03,,NA
22870,P0500,S0013,25-Mar-18,1,6.44,10,6.95,PR07,verylow,PR03,,NA
22871,P0427,S0005,25-Mar-18,0,0,6,2.45,PR14,,PR03,,NA
22872,P0355,S0031,25-Mar-18,0,0,14,21.9,PR10,verylow,PR03,,NA
22873,P0405,S0031,25-Mar-18,1,16.86,9,19.9,PR14,,PR03,,NA
22874,P0109,S0018,25-Mar-18,0,0,20,9.95,PR14,,PR03,,NA
22875,P0167,S0031,25-Mar-18,0,0,4,56.9,PR14,,PR03,,NA
22876,P0226,S0096,25-Mar-18,0,0,7,1.9,PR14,,PR03,,NA
22877,P0658,S0058,25-Mar-18,0,0,4,29.95,PR14,,PR03,,NA
22878,P0348,S0031,25-Mar-18,1,2.13,15,2.3,PR14,,PR03,,NA
22879,P0035,S0096,25-Mar-18,1,4.03,8,4.35,PR14,,PR03,,NA
22880,P0611,S0008,25-Mar-18,0,0,2,15,PR14,,PR03,,NA
22881,P0083,S0093,25-Mar-18,0,0,1,6.9,PR14,,PR03,,NA
22882,P0083,S0085,25-Mar-18,0,0,12,6.9,PR14,,PR03,,NA
22883,P0297,S0043,25-Mar-18,0,0,11,14.95,PR14,,PR03,,NA
22884,P0195,S0060,25-Mar-18,0,0,7,5.95,PR14,,PR03,,NA
22885,P0144,S0010,25-Mar-18,0,0,1,4.95,PR14,,PR03,,NA
22886,P0718,S0058,25-Mar-18,0,0,10,14,PR14,,PR03,,NA
22887,P0134,S0008,25-Mar-18,0,0,51,8.9,PR14,,PR03,,NA
22888,P0060,S0063,25-Mar-18,0,0,4,19.9,PR05,low,PR03,,NA
22889,P0279,S0020,25-Mar-18,0,0,12,22.45,PR14,,PR03,,NA
22890,P0435,S0094,25-Mar-18,0,0,10,28.9,PR06,verylow,PR03,,NA
22891,P0148,S0029,25-Mar-18,0,0,10,NA,PR14,,PR03,,NA
22892,P0510,S0013,25-Mar-18,0,0,3,20.5,PR14,,PR03,,NA
22893,P0300,S0031,25-Mar-18,0,0,11,44.9,PR14,,PR03,,NA
22894,P0400,S0024,25-Mar-18,0,0,3,8,PR14,,PR03,,NA
22895,P0351,S0072,25-Mar-18,0,0,10,NA,PR14,,PR03,,NA
22896,P0017,S0052,25-Mar-18,2,3.61,21,1.95,PR14,,PR03,,NA
22897,P0241,S0070,25-Mar-18,0,0,8,12.95,PR14,,PR03,,NA
22898,P0688,S0038,26-Mar-18,0,0,36,5.5,PR14,,PR03,,NA
22899,P0333,S0135,26-Mar-18,0,0,13,2,PR14,,PR03,,NA
22900,P0448,S0083,26-Mar-18,0,0,30,4.05,PR14,,PR03,,NA
22901,P0018,S0137,26-Mar-18,0,0,14,2.25,PR14,,PR03,,NA
22902,P0051,S0009,26-Mar-18,0,0,27,0.7,PR14,,PR03,,NA
22903,P0055,S0008,26-Mar-18,0,0,4,3.95,PR14,,PR03,,NA
22904,P0348,S0036,26-Mar-18,0,0,10,2.3,PR14,,PR03,,NA
22905,P0206,S0116,26-Mar-18,0,0,12,1.75,PR14,,PR03,,NA
22906,P0684,S0085,26-Mar-18,0,0,3,115.9,PR14,,PR03,,NA
22907,P0399,S0051,26-Mar-18,0,0,9,4.9,PR14,,PR03,,NA
22908,P0175,S0087,26-Mar-18,0,0,23,5.5,PR14,,PR03,,NA
22909,P0521,S0115,26-Mar-18,1,15.17,2,17.9,PR14,,PR03,,NA
22910,P0167,S0001,26-Mar-18,0,0,3,56.9,PR14,,PR03,,NA
22911,P0131,S0060,26-Mar-18,1,1.67,29,1.8,PR14,,PR03,,NA
22912,P0110,S0070,26-Mar-18,0,0,9,3.5,PR06,verylow,PR03,,NA
22913,P0565,S0078,26-Mar-18,1,2.08,4,2.25,PR14,,PR03,,NA
22914,P0490,S0024,26-Mar-18,0,0,3,46.55,PR14,,PR03,,NA
22915,P0356,S0078,26-Mar-18,0,0,16,2.5,PR14,,PR03,,NA
22916,P0461,S0050,26-Mar-18,0,0,11,17.9,PR14,,PR03,,NA
22917,P0206,S0062,26-Mar-18,0,0,30,1.75,PR14,,PR03,,NA
22918,P0735,S0023,26-Mar-18,0,0,6,10.75,PR14,,PR03,,NA
22919,P0130,S0015,26-Mar-18,3,26.69,5,10.5,PR14,,PR03,,NA
22920,P0635,S0104,26-Mar-18,0,0,23,5.5,PR14,,PR03,,NA
22921,P0219,S0040,26-Mar-18,0,0,3,9.15,PR14,,PR03,,NA
22922,P0267,S0038,26-Mar-18,0,0,3,4,PR14,,PR03,,NA
22923,P0044,S0034,26-Mar-18,0,0,1,6.9,PR14,,PR03,,NA
22924,P0635,S0040,26-Mar-18,0,0,4,5.5,PR14,,PR03,,NA
22925,P0400,S0074,26-Mar-18,0,0,2,8,PR14,,PR03,,NA
22926,P0204,S0066,26-Mar-18,0,0,31,7.5,PR14,,PR03,,NA
22927,P0070,S0063,26-Mar-18,1,5.9,6,8.5,PR05,low,PR03,,NA
22928,P0372,S0014,26-Mar-18,0,0,30,3.9,PR14,,PR03,,NA
22929,P0435,S0073,26-Mar-18,0,0,11,28.9,PR06,verylow,PR03,,NA
22930,P0642,S0139,26-Mar-18,0,0,8,2.75,PR14,,PR03,,NA
22931,P0473,S0127,26-Mar-18,0,0,2,29.9,PR14,,PR03,,NA
22932,P0730,S0048,26-Mar-18,0,0,74,NA,PR14,,PR03,,NA
22933,P0099,S0028,26-Mar-18,0,0,27,NA,PR14,,PR03,,NA
22934,P0500,S0032,26-Mar-18,0,0,6,6.95,PR07,verylow,PR03,,NA
22935,P0679,S0008,26-Mar-18,0,0,15,49.9,PR14,,PR03,,NA
22936,P0639,S0077,26-Mar-18,1,6.94,9,7.5,PR14,,PR03,,NA
22937,P0499,S0051,26-Mar-18,0,0,21,0.68,PR14,,PR03,,NA
22938,P0206,S0020,26-Mar-18,0,0,23,1.75,PR14,,PR03,,NA
22939,P0565,S0105,26-Mar-18,0,0,9,2.25,PR14,,PR03,,NA
22940,P0435,S0089,26-Mar-18,0,0,1,28.9,PR06,verylow,PR03,,NA
22941,P0214,S0094,26-Mar-18,0,0,3,4.5,PR14,,PR03,,NA
22942,P0304,S0104,26-Mar-18,0,0,18,22.9,PR14,,PR03,,NA
22943,P0092,S0126,26-Mar-18,0,0,18,1.75,PR14,,PR03,,NA
22944,P0640,S0126,26-Mar-18,0,0,2,29.9,PR05,low,PR03,,NA
22945,P0321,S0085,26-Mar-18,0,0,7,11.95,PR14,,PR03,,NA
22946,P0350,S0056,26-Mar-18,0,0,9,3.65,PR14,,PR03,,NA
22947,P0405,S0104,26-Mar-18,0,0,30,19.9,PR14,,PR03,,NA
22948,P0655,S0093,26-Mar-18,0,0,2,59.9,PR10,verylow,PR03,,NA
22949,P0227,S0090,26-Mar-18,0,0,3,8.9,PR14,,PR03,,NA
22950,P0427,S0102,26-Mar-18,0,0,23,2.45,PR14,,PR03,,NA
22951,P0311,S0095,26-Mar-18,6,6,1,1,PR14,,PR03,,NA
22952,P0399,S0031,26-Mar-18,0,0,11,4.9,PR14,,PR03,,NA
22953,P0665,S0031,26-Mar-18,0,0,1,10.75,PR14,,PR03,,NA
22954,P0420,S0020,26-Mar-18,0,0,65,0.75,PR14,,PR03,,NA
22955,P0730,S0020,26-Mar-18,0,0,2,12.9,PR14,,PR03,,NA
22956,P0520,S0085,27-Mar-18,0,0,17,3.5,PR06,verylow,PR03,,NA
22957,P0665,S0140,27-Mar-18,0,0,5,10.75,PR14,,PR03,,NA
22958,P0509,S0056,27-Mar-18,1,9.75,11,11.5,PR14,,PR03,,NA
22959,P0705,S0005,27-Mar-18,0,0,8,7.95,PR14,,PR03,,NA
22960,P0296,S0113,27-Mar-18,0,0,18,1,PR14,,PR03,,NA
22961,P0591,S0050,27-Mar-18,0,0,4,7.95,PR05,low,PR03,,NA
22962,P0261,S0102,27-Mar-18,0,0,31,4.4,PR14,,PR03,,NA
22963,P0673,S0026,27-Mar-18,1,8.43,1,9.95,PR14,,PR03,,NA
22964,P0100,S0081,27-Mar-18,0,0,2,NA,PR14,,PR03,,NA
22965,P0212,S0144,27-Mar-18,0,0,4,10.75,PR14,,PR03,,NA
22966,P0615,S0001,27-Mar-18,0,0,5,22.9,PR14,,PR03,,NA
22967,P0525,S0013,27-Mar-18,0,0,9,2.5,PR14,,PR03,,NA
22968,P0125,S0038,27-Mar-18,1,2.73,301,2.95,PR14,,PR03,,NA
22969,P0705,S0036,27-Mar-18,0,0,3,7.95,PR14,,PR03,,NA
22970,P0503,S0108,27-Mar-18,0,0,13,21.9,PR14,,PR03,,NA
22971,P0628,S0031,27-Mar-18,0,0,12,5.9,PR14,,PR03,,NA
22972,P0572,S0075,27-Mar-18,1,0.93,28,1,PR14,,PR03,,NA
22973,P0637,S0108,27-Mar-18,0,0,2,31.5,PR14,,PR03,,NA
22974,P0252,S0038,27-Mar-18,0,0,14,18.99,PR14,,PR03,,NA
22975,P0130,S0020,27-Mar-18,3,26.69,34,10.5,PR14,,PR03,,NA
22976,P0399,S0084,27-Mar-18,0,0,11,4.9,PR14,,PR03,,NA
22977,P0582,S0056,27-Mar-18,0,0,8,9.45,PR14,,PR03,,NA
22978,P0602,S0097,27-Mar-18,0,0,26,11.9,PR14,,PR03,,NA
22979,P0125,S0114,27-Mar-18,0,0,6,2.95,PR14,,PR03,,NA
22980,P0280,S0085,27-Mar-18,1,6.69,36,7.9,PR14,,PR03,,NA
22981,P0263,S0051,27-Mar-18,0,0,3,16.95,PR14,,PR03,,NA
22982,P0438,S0049,27-Mar-18,9,4.17,89,0.5,PR14,,PR03,,NA
22983,P0300,S0028,27-Mar-18,0,0,17,NA,PR14,,PR03,,NA
22984,P0297,S0060,27-Mar-18,0,0,6,14.95,PR14,,PR03,,NA
22985,P0551,S0125,27-Mar-18,1,1.71,18,1.85,PR14,,PR03,,NA
22986,P0017,S0133,27-Mar-18,0,0,15,1.95,PR14,,PR03,,NA
22987,P0527,S0097,27-Mar-18,1,2.08,59,2.25,PR14,,PR03,,NA
22988,P0465,S0024,27-Mar-18,0,0,1,0.5,PR14,,PR03,,NA
22989,P0340,S0051,27-Mar-18,0,0,4,44.99,PR14,,PR03,,NA
22990,P0543,S0045,27-Mar-18,0,0,24,2.75,PR14,,PR03,,NA
22991,P0405,S0091,27-Mar-18,0,0,1,19.9,PR14,,PR03,,NA
22992,P0054,S0084,27-Mar-18,0,0,7,3.95,PR14,,PR03,,NA
22993,P0348,S0090,27-Mar-18,0,0,7,2.3,PR14,,PR03,,NA
22994,P0615,S0131,27-Mar-18,0,0,9,22.9,PR14,,PR03,,NA
22995,P0435,S0094,27-Mar-18,0,0,10,28.9,PR06,verylow,PR03,,NA
22996,P0611,S0108,27-Mar-18,0,0,2,15,PR14,,PR03,,NA
22997,P0574,S0093,27-Mar-18,0,0,4,2.5,PR14,,PR03,,NA
22998,P0446,S0048,27-Mar-18,0,0,11,NA,PR14,,PR03,,NA
22999,P0450,S0062,27-Mar-18,1,11.25,3,13.5,PR05,verylow,PR03,,NA
23000,P0353,S0085,27-Mar-18,0,0,3,11.9,PR14,,PR03,,NA
23001,P0129,S0050,27-Mar-18,1,21.99,8,25.95,PR14,,PR03,,NA
23002,P0377,S0002,27-Mar-18,0,0,2,10,PR14,,PR03,,NA
23003,P0079,S0028,27-Mar-18,0,0,80,NA,PR14,,PR03,,NA
23004,P0277,S0112,27-Mar-18,7,19.44,50,NA,PR14,,PR03,,NA
23005,P0249,S0043,27-Mar-18,0,0,21,2.5,PR14,,PR03,,NA
23006,P0324,S0122,27-Mar-18,0,0,11,68.95,PR10,low,PR03,,NA
23007,P0514,S0050,27-Mar-18,0,0,2,9.9,PR14,,PR03,,NA
23008,P0631,S0049,27-Mar-18,0,0,7,9.9,PR14,,PR03,,NA
23009,P0355,S0020,27-Mar-18,0,0,2,21.9,PR10,verylow,PR03,,NA
23010,P0590,S0021,27-Mar-18,0,0,148,0.6,PR14,,PR03,,NA
23011,P0185,S0035,27-Mar-18,1,0.75,1,0.75,PR14,,PR03,,NA
23012,P0256,S0028,27-Mar-18,0,0,12,NA,PR14,,PR03,,NA
23013,P0622,S0038,27-Mar-18,0,0,27,34.95,PR03,verylow,PR03,,NA
23014,P0693,S0097,27-Mar-18,0,0,6,49.99,PR14,,PR03,,NA
23015,P0147,S0073,27-Mar-18,0,0,10,7.75,PR14,,PR03,,NA
23016,P0171,S0132,27-Mar-18,0,0,4,12.9,PR14,,PR03,,NA
23017,P0420,S0024,27-Mar-18,0,0,96,0.75,PR14,,PR03,,NA
23018,P0147,S0048,27-Mar-18,1,6.57,17,NA,PR14,,PR03,,NA
23019,P0260,S0060,28-Mar-18,0,0,8,19.5,PR14,,PR03,,NA
23020,P0694,S0077,28-Mar-18,0,0,3,4.75,PR14,,PR03,,NA
23021,P0681,S0062,28-Mar-18,0,0,5,11.9,PR14,,PR03,,NA
23022,P0500,S0138,28-Mar-18,2,12.87,25,6.95,PR07,verylow,PR03,,NA
23023,P0585,S0062,28-Mar-18,1,12.92,8,13.95,PR14,,PR03,,NA
23024,P0689,S0013,28-Mar-18,0,0,2,29.9,PR14,,PR03,,NA
23025,P0171,S0082,28-Mar-18,0,0,5,12.9,PR14,,PR03,,NA
23026,P0363,S0028,28-Mar-18,1,9.26,64,NA,PR14,,PR03,,NA
23027,P0116,S0140,28-Mar-18,0,0,22,1.15,PR14,,PR03,,NA
23028,P0695,S0090,28-Mar-18,0,0,12,5.95,PR14,,PR03,,NA
23029,P0726,S0121,28-Mar-18,1,0.93,13,NA,PR14,,PR03,,NA
23030,P0206,S0001,28-Mar-18,0,0,1,1.75,PR14,,PR03,,NA
23031,P0694,S0107,28-Mar-18,0,0,2,4.75,PR14,,PR03,,NA
23032,P0260,S0103,28-Mar-18,0,0,16,19.5,PR14,,PR03,,NA
23033,P0551,S0021,28-Mar-18,0,0,13,1.85,PR14,,PR03,,NA
23034,P0348,S0013,28-Mar-18,0,0,12,2.3,PR14,,PR03,,NA
23035,P0201,S0020,28-Mar-18,0,0,2,15.95,PR14,,PR03,,NA
23036,P0477,S0056,28-Mar-18,1,4.45,35,5.25,PR14,,PR03,,NA
23037,P0654,S0083,28-Mar-18,0,0,5,10.9,PR14,,PR03,,NA
23038,P0651,S0084,28-Mar-18,0,0,3,14.9,PR14,,PR03,,NA
23039,P0171,S0035,28-Mar-18,0,0,5,12.9,PR14,,PR03,,NA
23040,P0602,S0081,28-Mar-18,0,0,7,NA,PR14,,PR03,,NA
23041,P0536,S0035,28-Mar-18,2,6.94,11,3.75,PR14,,PR03,,NA
23042,P0412,S0087,28-Mar-18,0,0,4,7.45,PR14,,PR03,,NA
23043,P0015,S0101,28-Mar-18,1,3.24,10,3.5,PR14,,PR03,,NA
23044,P0165,S0138,28-Mar-18,0,0,24,1.4,PR14,,PR03,,NA
23045,P0171,S0022,28-Mar-18,0,0,7,12.9,PR14,,PR03,,NA
23046,P0413,S0015,28-Mar-18,0,0,0.012,6.95,PR14,,PR03,,NA
23047,P0458,S0123,28-Mar-18,0,0,23,4.9,PR05,moderate,PR03,,NA
23048,P0070,S0101,28-Mar-18,1,5.9,6,8.5,PR05,low,PR03,,NA
23049,P0412,S0138,28-Mar-18,0,0,6,7.45,PR14,,PR03,,NA
23050,P0694,S0020,28-Mar-18,1,4.4,6,4.75,PR14,,PR03,,NA
23051,P0241,S0073,28-Mar-18,0,0,3,12.95,PR14,,PR03,,NA
23052,P0337,S0056,28-Mar-18,0,0,9,15,PR14,,PR03,,NA
23053,P0264,S0097,28-Mar-18,0,0,3,11.9,PR14,,PR03,,NA
23054,P0017,S0112,28-Mar-18,0,0,28,NA,PR14,,PR03,,NA
23055,P0428,S0122,28-Mar-18,2,55.46,14,29.95,PR14,,PR03,,NA
23056,P0131,S0094,28-Mar-18,2,3.33,201,1.8,PR14,,PR03,,NA
23057,P0361,S0013,28-Mar-18,0,0,4,13.5,PR14,,PR03,,NA
23058,P0024,S0043,28-Mar-18,0,0,2,1.9,PR14,,PR03,,NA
23059,P0721,S0056,28-Mar-18,0,0,52,9.45,PR14,,PR03,,NA
23060,P0162,S0102,28-Mar-18,0,0,16,4.9,PR14,,PR03,,NA
23061,P0268,S0094,28-Mar-18,0,0,9,1.15,PR14,,PR03,,NA
23062,P0140,S0063,28-Mar-18,0,0,3,6,PR14,,PR03,,NA
23063,P0327,S0055,28-Mar-18,0,0,1,3.45,PR14,,PR03,,NA
23064,P0652,S0040,28-Mar-18,1,4.03,15,4.75,PR14,,PR03,,NA
23065,P0280,S0040,28-Mar-18,0,0,18,7.9,PR14,,PR03,,NA
23066,P0348,S0088,28-Mar-18,0,0,9,2.3,PR14,,PR03,,NA
23067,P0351,S0085,28-Mar-18,0,0,29,62.9,PR14,,PR03,,NA
23068,P0536,S0033,28-Mar-18,0,0,15,3.75,PR14,,PR03,,NA
23069,P0506,S0002,28-Mar-18,0,0,3,7.5,PR14,,PR03,,NA
23070,P0456,S0040,28-Mar-18,0,0,6,31.9,PR05,moderate,PR03,,NA
23071,P0681,S0066,28-Mar-18,0,0,5,11.9,PR14,,PR03,,NA
23072,P0212,S0025,28-Mar-18,0,0,5,10.75,PR14,,PR03,,NA
23073,P0382,S0020,28-Mar-18,0,0,10,20.95,PR14,,PR03,,NA
23074,P0664,S0131,28-Mar-18,0,0,41,1.25,PR14,,PR03,,NA
23075,P0651,S0069,28-Mar-18,0,0,4,14.9,PR14,,PR03,,NA
23076,P0406,S0035,28-Mar-18,0,0,3,12.75,PR14,,PR03,,NA
23077,P0701,S0065,28-Mar-18,0,0,9,11.9,PR14,,PR03,,NA
23078,P0726,S0003,28-Mar-18,1,0.93,8,1,PR14,,PR03,,NA
23079,P0055,S0012,28-Mar-18,1,3.66,42,3.95,PR14,,PR03,,NA
23080,P0325,S0067,28-Mar-18,1,9.95,17,10.75,PR14,,PR03,,NA
23081,P0333,S0108,28-Mar-18,2,3.7,11,2,PR14,,PR03,,NA
23082,P0071,S0113,28-Mar-18,0,0,2,9.45,PR14,,PR03,,NA
23083,P0487,S0094,29-Mar-18,0,0,12,13.95,PR14,,PR03,,NA
23084,P0364,S0125,29-Mar-18,0,0,13,1.25,PR14,,PR03,,NA
23085,P0406,S0126,29-Mar-18,0,0,9,12.75,PR14,,PR03,,NA
23086,P0613,S0058,29-Mar-18,0,0,10,7.95,PR14,,PR03,,NA
23087,P0454,S0058,29-Mar-18,0,0,2,2.45,PR14,,PR03,,NA
23088,P0556,S0121,29-Mar-18,0,0,8,NA,PR14,,PR03,,NA
23089,P0437,S0084,29-Mar-18,0,0,8,11.9,PR14,,PR03,,NA
23090,P0628,S0094,29-Mar-18,0,0,1,5.9,PR14,,PR03,,NA
23091,P0070,S0018,29-Mar-18,1,7.87,4,8.5,PR14,,PR03,,NA
23092,P0435,S0014,29-Mar-18,0,0,5,28.9,PR14,,PR03,,NA
23093,P0300,S0028,29-Mar-18,0,0,17,NA,PR14,,PR03,,NA
23094,P0325,S0078,29-Mar-18,0,0,15,10.75,PR14,,PR03,,NA
23095,P0364,S0124,29-Mar-18,3,3.47,11,1.25,PR14,,PR03,,NA
23096,P0051,S0075,29-Mar-18,1,0.65,18,0.7,PR14,,PR03,,NA
23097,P0055,S0139,29-Mar-18,0,0,7,3.95,PR14,,PR03,,NA
23098,P0673,S0133,29-Mar-18,0,0,8,9.95,PR14,,PR03,,NA
23099,P0628,S0066,29-Mar-18,0,0,14,5.9,PR14,,PR03,,NA
23100,P0171,S0127,29-Mar-18,0,0,4,12.9,PR14,,PR03,,NA
23101,P0333,S0021,29-Mar-18,0,0,13,2,PR14,,PR03,,NA
23102,P0279,S0045,29-Mar-18,0,0,9,22.45,PR14,,PR03,,NA
23103,P0569,S0072,29-Mar-18,0,0,42,NA,PR14,,PR03,,NA
23104,P0241,S0133,29-Mar-18,0,0,3,12.95,PR14,,PR03,,NA
23105,P0425,S0103,29-Mar-18,1,4.09,11,6.9,PR05,moderate,PR03,,NA
23106,P0590,S0024,29-Mar-18,0,0,33,0.6,PR14,,PR03,,NA
23107,P0372,S0060,29-Mar-18,0,0,54,3.9,PR14,,PR03,,NA
23108,P0747,S0144,29-Mar-18,0,0,7,15.9,PR14,,PR03,,NA
23109,P0330,S0133,29-Mar-18,0,0,2,2.25,PR05,moderate,PR03,,NA
23110,P0718,S0080,29-Mar-18,0,0,2,14,PR14,,PR03,,NA
23111,P0681,S0121,29-Mar-18,0,0,6,NA,PR14,,PR03,,NA
23112,P0296,S0091,29-Mar-18,2,1.85,1,1,PR14,,PR03,,NA
23113,P0453,S0032,29-Mar-18,1,5.51,68,6.5,PR14,,PR03,,NA
23114,P0689,S0074,29-Mar-18,1,25.34,5,29.9,PR14,,PR03,,NA
23115,P0497,S0112,29-Mar-18,0,0,47,NA,PR14,,PR03,,NA
23116,P0286,S0108,29-Mar-18,0,0,49,1.15,PR14,,PR03,,NA
23117,P0427,S0002,29-Mar-18,0,0,4,2.45,PR14,,PR03,,NA
23118,P0671,S0097,29-Mar-18,0,0,12,3.25,PR14,,PR03,,NA
23119,P0372,S0039,29-Mar-18,1,3.31,35,3.9,PR14,,PR03,,NA
23120,P0015,S0096,29-Mar-18,0,0,4,3.5,PR14,,PR03,,NA
23121,P0297,S0051,29-Mar-18,0,0,4,14.95,PR14,,PR03,,NA
23122,P0283,S0088,29-Mar-18,0,0,7,25.9,PR14,,PR03,,NA
23123,P0608,S0012,29-Mar-18,0,0,6,9.9,PR05,high,PR03,,NA
23124,P0654,S0084,29-Mar-18,0,0,15,10.9,PR14,,PR03,,NA
23125,P0213,S0056,29-Mar-18,1,23.31,32,27.5,PR14,,PR03,,NA
23126,P0412,S0029,29-Mar-18,0,0,5,NA,PR14,,PR03,,NA
23127,P0681,S0016,29-Mar-18,0,0,6,11.9,PR14,,PR03,,NA
23128,P0317,S0122,29-Mar-18,0,0,9,29.99,PR14,,PR03,,NA
23129,P0312,S0139,29-Mar-18,0,0,5,17.9,PR05,moderate,PR03,,NA
23130,P0417,S0085,29-Mar-18,0,0,15,8.9,PR05,moderate,PR03,,NA
23131,P0579,S0029,30-Mar-18,1,2.97,24,NA,PR14,,PR03,,NA
23132,P0737,S0043,30-Mar-18,0,0,7,10.95,PR10,verylow,PR03,,NA
23133,P0731,S0031,30-Mar-18,0,0,71,7.9,PR14,,PR03,,NA
23134,P0651,S0113,30-Mar-18,0,0,8,14.9,PR14,,PR03,,NA
23135,P0738,S0001,30-Mar-18,0,0,3,7.5,PR14,,PR03,,NA
23136,P0324,S0096,30-Mar-18,0,0,11,68.95,PR14,,PR03,,NA
23137,P0341,S0020,30-Mar-18,0,0,13,35.95,PR14,,PR03,,NA
23138,P0747,S0083,30-Mar-18,0,0,2,15.9,PR14,,PR03,,NA
23139,P0412,S0102,30-Mar-18,0,0,4,7.45,PR14,,PR03,,NA
23140,P0361,S0115,30-Mar-18,0,0,2,13.5,PR14,,PR03,,NA
23141,P0171,S0122,30-Mar-18,0,0,1,12.9,PR14,,PR03,,NA
23142,P0427,S0088,30-Mar-18,0,0,24,2.45,PR14,,PR03,,NA
23143,P0247,S0026,30-Mar-18,2,38.14,3,22.5,PR14,,PR03,,NA
23144,P0333,S0122,30-Mar-18,2,3.7,0,2,PR14,,PR03,,NA
23145,P0520,S0013,30-Mar-18,0,0,7,3.5,PR06,verylow,PR03,,NA
23146,P0453,S0011,30-Mar-18,0,0,45,6.5,PR14,,PR03,,NA
23147,P0572,S0142,30-Mar-18,0,0,15,1,PR14,,PR03,,NA
23148,P0082,S0117,30-Mar-18,0,0,5,10.9,PR14,,PR03,,NA
23149,P0062,S0012,30-Mar-18,0,0,2,29.9,PR14,,PR03,,NA
23150,P0499,S0039,30-Mar-18,1,0.63,13,0.68,PR14,,PR03,,NA
23151,P0272,S0026,30-Mar-18,0,0,18,8.5,PR14,,PR03,,NA
